[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\vir2.vhd, vitualpaths = datw\www.cn-ki.net_Windows7ÏµÍ³×¢²á±íµÄÈ¡Ö¤·ÖÎö_ÍõÄş.pdf\, virName = www.cn-ki.net_Windows7ÏµÍ³×¢²á±íµÄÈ¡Ö¤·ÖÎö_ÍõÄş.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\vir2.vhd, vitualpaths = datw\LinuxÃüÁîĞĞÓëShell½Å±¾±à³Ì´óÈ«LinuxCommandLineAndShellScriptingBible(2th).pdf\, virName = LinuxÃüÁîĞĞÓëShell½Å±¾±à³Ì´óÈ«LinuxCommandLineAndShellScriptingBible(2th).pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\vhd\test.vhd, vitualpaths = www.cn-ki.net_ĞéÄâ»úÎÄ¼şÈ¡Ö¤·ÖÎö%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E.pdf\, virName = www.cn-ki.net_ĞéÄâ»úÎÄ¼şÈ¡Ö¤·ÖÎö%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E%0E.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\vhd\test.vhd, vitualpaths = www.cn-ki.net_ĞéÄâ»úÎÄ¼şÈ¡Ö¤·ÖÎö_ÖÓÁÕ.pdf\, virName = www.cn-ki.net_ĞéÄâ»úÎÄ¼şÈ¡Ö¤·ÖÎö_ÖÓÁÕ.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\test2.vhd, vitualpaths = www.cn-ki.net_WordÎÄµµ½á¹¹·ÖÎö¼°»Ö¸´_ÕÔÕñÖŞ.pdf\, virName = www.cn-ki.net_WordÎÄµµ½á¹¹·ÖÎö¼°»Ö¸´_ÕÔÕñÖŞ.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\test2.vhd, vitualpaths = »ùÓÚNTFSÎÄ¼şÏµÍ³µÄÎÄ¼ş»Ö¸´³ÌĞòµÄÉè¼ÆÓëÊµÏÖ.pdf\, virName = »ùÓÚNTFSÎÄ¼şÏµÍ³µÄÎÄ¼ş»Ö¸´³ÌĞòµÄÉè¼ÆÓëÊµÏÖ.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\test2.vhd, vitualpaths = »ùÓÚOXMLµÄOfficeÎÄµµ½á¹¹·ÖÎöÓëÈ¡Ö¤µ÷²é.pdf\, virName = »ùÓÚOXMLµÄOfficeÎÄµµ½á¹¹·ÖÎöÓëÈ¡Ö¤µ÷²é.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\test2.vhd, vitualpaths = »ùÓÚÆ¬¶Î»¯XMLÎÄµµ½á¹¹µÄÄÚÈİÖØ×éÄ£ĞÍµÄÑĞ¾¿.pdf\, virName = »ùÓÚÆ¬¶Î»¯XMLÎÄµµ½á¹¹µÄÄÚÈİÖØ×éÄ£ĞÍµÄÑĞ¾¿.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\test2.vhd, vitualpaths = MS-Office¸´ºÏÎÄµµĞÅÏ¢Òş²ØÑĞ¾¿.pdf\, virName = MS-Office¸´ºÏÎÄµµĞÅÏ¢Òş²ØÑĞ¾¿.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\test2.vhd, vitualpaths = ²úÆ·2017µÚ25ÖÜÀîËÉÁÖÖÜ±¨±í.doc\, virName = ²úÆ·2017µÚ25ÖÜÀîËÉÁÖÖÜ±¨±í.doc
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\test2.vhd, vitualpaths = ²úÆ·2017µÚ26ÖÜÀîËÉÁÖÖÜ±¨±í .doc\, virName = ²úÆ·2017µÚ26ÖÜÀîËÉÁÖÖÜ±¨±í .doc
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\vir2sun.vhd, vitualpaths = »ùÓÚNTFSÎÄ¼şÏµÍ³µÄÎÄ¼ş»Ö¸´³ÌĞòµÄÉè¼ÆÓëÊµÏÖ.pdf\, virName = »ùÓÚNTFSÎÄ¼şÏµÍ³µÄÎÄ¼ş»Ö¸´³ÌĞòµÄÉè¼ÆÓëÊµÏÖ.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\vir2sun.vhd, vitualpaths = »ùÓÚOXMLµÄOfficeÎÄµµ½á¹¹·ÖÎöÓëÈ¡Ö¤µ÷²é.pdf\, virName = »ùÓÚOXMLµÄOfficeÎÄµµ½á¹¹·ÖÎöÓëÈ¡Ö¤µ÷²é.pdf
[2018-01-23 16:02:12] : [ĞÅÏ¢] hostpaths = d:\data\vir2sun.vhd, vitualpaths = »ùÓÚÆ¬¶Î»¯XMLÎÄµµ½á¹¹µÄÄÚÈİÖØ×éÄ£ĞÍµÄÑĞ¾¿.pdf\, virName = »ùÓÚÆ¬¶Î»¯XMLÎÄµµ½á¹¹µÄÄÚÈİÖØ×éÄ£ĞÍµÄÑĞ¾¿.pdf
[2018-01-23 16:02:13] : [ĞÅÏ¢] hostpaths = d:\vboxx\VBoxVhd\xxx\{562f2876-e0d2-446a-b180-22fd68a2f03d}.vhd, vitualpaths = Users\Public\Documents\²úÆ·2018µÚ1ÖÜÀîËÉÁÖÖÜ±¨±í.doc\, virName = ²úÆ·2018µÚ1ÖÜÀîËÉÁÖÖÜ±¨±í.doc
[2018-01-23 16:02:15] : [ĞÅÏ¢] hostpaths = E:/Win7Updates/TEST2.vdi, vitualpaths = Users\lsl\Desktop\16°æ²úÆ·ÀàÖÜ±¨±íÄ£°å.doc\, virName = 16°æ²úÆ·ÀàÖÜ±¨±íÄ£°å.doc
[2018-01-23 16:02:15] : [ĞÅÏ¢] hostpaths = E:/Win7Updates/TEST2.vdi, vitualpaths = Users\lsl\Desktop\CP-JKBZ-1606ÍòÁ¢¿Æ¼¼2016Äê¶È²úÆ·²¿ÈËÔ±¼¨Ğ§¿¼ºË±ê×¼.doc\, virName = CP-JKBZ-1606ÍòÁ¢¿Æ¼¼2016Äê¶È²úÆ·²¿ÈËÔ±¼¨Ğ§¿¼ºË±ê×¼.doc
[2018-01-23 16:02:15] : [ĞÅÏ¢] hostpaths = E:/Win7Updates/TEST2.vdi, vitualpaths = Users\lsl\Desktop\²úÆ·2017µÚ25ÖÜÀîËÉÁÖÖÜ±¨±í.doc\, virName = ²úÆ·2017µÚ25ÖÜÀîËÉÁÖÖÜ±¨±í.doc
[2018-01-23 16:02:16] : [ĞÅÏ¢] hostpaths = d:\vboxx\Testwin\Testwin.vdi, vitualpaths = Users\LSL\Desktop\»ùÓÚÆ¬¶Î»¯XMLÎÄµµ½á¹¹µÄÄÚÈİÖØ×éÄ£ĞÍµÄÑĞ¾¿.pdf\, virName = »ùÓÚÆ¬¶Î»¯XMLÎÄµµ½á¹¹µÄÄÚÈİÖØ×éÄ£ĞÍµÄÑĞ¾¿.pdf
[2018-01-23 16:02:16] : [ĞÅÏ¢] hostpaths = d:\vboxx\Testwin\Testwin.vdi, vitualpaths = Users\LSL\Desktop\»ùÓÚNTFSÎÄ¼şÏµÍ³µÄÎÄ¼ş»Ö¸´³ÌĞòµÄÉè¼ÆÓëÊµÏÖ.pdf\, virName = »ùÓÚNTFSÎÄ¼şÏµÍ³µÄÎÄ¼ş»Ö¸´³ÌĞòµÄÉè¼ÆÓëÊµÏÖ.pdf
